Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	threshold
RLX19124Zm00004b00001	0.3932707450263802	0.6527712648326021	2.703325522404095	0.24146972291079688	0.8091910798995585	NA	NA
RLX19172Zm00004b00001	0.4922484006083248	1.1340316440855216	2.3583359582780905	0.48086093930125234	0.6306153357300504	NA	NA
RLX19329Zm00004b00001	0.3819699732806186	1.4197199782109668	2.5586136835689817	0.5548785998168412	0.5789777004283108	NA	NA
RLX19338Zm00004b00001	0.3970272930123992	2.284551493171423	2.660561715472461	0.8586726178481952	0.3905211615679133	NA	NA
RLX19534Zm00004bS0002	0.38479859816668877	1.687094512768064	3.1190183490044983	0.5409056068254733	0.5885726461289909	NA	NA
RLX19534Zm00004bS0004	0.5330986205600203	1.0867126204080146	2.595695654566656	0.4186594905670627	0.6754650052441935	NA	NA
RLX19596Zm00004b00001	1.2332282189072425	0.18309333202126363	1.4482174980220979	0.1264266812625336	0.8993941830069205	NA	NA
RLX20059Zm00004b00001	0.3915454331813595	0.5870085350500153	2.295919514048128	0.25567470090230265	0.7982020317617562	NA	NA
RLX20119Zm00004b00001	0.5938246308695709	0.6957630035194936	2.174526494716955	0.31996069268866595	0.7489981280825468	NA	NA
RLX20167Zm00004b00001	0.5649338562597945	1.0342810331431191	1.7194130766146505	0.6015314453578039	0.5474860741247967	NA	NA
RLX20261Zm00004b00001	1.2343795913809452	0.8441740789868404	1.556755020055586	0.5422652042944419	0.5876358223704068	NA	NA
RLX20303Zm00004b00001	0.6230088839222874	-3.3941748801991274	2.1260840047815304	-1.5964443891048896	0.11038961233073899	NA	NA
RLX20319Zm00004b00001	0.4156998241615234	0.42125593329769045	2.5042684998314404	0.16821516276151888	0.8664140127578971	NA	NA
RLX20330Zm00004b00001	1.1646176206951309	-0.4776718110015622	1.323641174463633	-0.36087711701407654	0.7181913104881756	NA	NA
RLX20440Zm00004b00001	0.5948647117307326	1.9228053692039837	1.6111573537810904	1.193431147300115	0.23270056255600388	NA	NA
RLX20525Zm00004b00001	0.9343364742864866	-0.9594281798540234	1.6134510641238047	-0.5946434950446093	0.5520817995690235	NA	NA
RLX20671Zm00004b00001	0.33326394425040756	-0.7307396771701884	3.23217870946484	-0.22608269617962393	0.8211371026381669	NA	NA
RLX20907Zm00004b00001	0.44480237257683264	0.1776694395684416	2.37418061872265	0.07483400301028101	0.9403467871687385	NA	NA
RLX20981Zm00004b00001	0.7266327963872848	-0.74060586531614	1.5924803527043792	-0.4650643658230569	0.6418853634614332	NA	NA
RLX20997Zm00004b00001	0.5160756357124109	0.5037436701299158	2.386664586487662	0.21106596753557685	0.8328357959602806	NA	NA
RLX21004Zm00004b00001	0.4818662128885803	0.05834059149294066	1.9986384436828009	0.0291901677751375	0.9767129228726267	NA	NA
RLX21020Zm00004b00001	0.3533469578313149	0.5816438049260272	2.620609298245612	0.22194983636645618	0.8243529340995399	NA	NA
RLX21075Zm00004b00002	0.5045116256385631	-1.1969242725276699	1.98018758541534	-0.6044499426939987	0.5455445400789458	NA	NA
RLX21077Zm00004b00005	1.1415353770565368	-1.5715951987807517	1.374115854104364	-1.1437137517091693	0.2527423684179642	NA	NA
RLX21119Zm00004b00001	0.3636099094921382	0.9270807280231701	2.5510425123809783	0.36341249646909757	0.7162967681553252	NA	NA
RLX21185Zm00004b00001	0.8838268887982756	-2.5092033025582325	1.9276468971906078	-1.3016923930493687	0.19302156103465384	NA	NA
RLX21208Zm00004b00002	0.6743078196909401	0.42278708955353117	1.8624986080458346	0.22699994927627173	0.820423781610768	NA	NA
RLX21257Zm00004b00001	0.9276676553564266	-2.317966946551764	1.4638621588843612	-1.5834598445514385	0.11331669216870537	NA	NA
RLX21274Zm00004b00001	0.4750048295315385	1.4958799612014113	2.222140577934754	0.673170714785144	0.500838689886883	NA	NA
RLX21358Zm00004b00001	0.9040968102158186	0.028337552356716696	1.3485008062623964	0.021014115990971582	0.9832343952301129	NA	NA
RLX21363Zm00004b00001	1.256935561197648	-0.45845193753507707	1.3335890722084136	-0.3437730160580006	0.7310169948532094	NA	NA
RLX21407Zm00004b00001	1.0694037391264084	-0.05506455899568913	1.2602186804198328	-0.04369444752028653	0.96514796522848	NA	NA
RLX21759Zm00004b00001	0.9295957227263667	1.4055213171458734	1.9921631218102775	0.7055252161623576	0.48048344514311386	NA	NA
RLX21776Zm00004b00001	0.41502316955464447	0.6570466986667004	2.7754476468377622	0.2367353963297827	0.8128620730726012	NA	NA
RLX21790Zm00004b00001	0.44755104343979774	0.711933406085911	2.3614593214104636	0.3014802751972387	0.763048288860467	NA	NA
RLX21956Zm00004b00001	0.7096332544938652	-0.00939451334744434	1.8280180975857228	-0.005139179617451132	0.9958995459776804	NA	NA
RLX21968Zm00004b00001	0.4261617680241957	0.4962873072040306	2.236087201579483	0.2219445229387624	0.824357070456817	NA	NA
RLX22185Zm00004b00001	0.895335908069619	-0.01253389849110546	1.738641115251737	-0.007209019953085996	0.9942480841021042	NA	NA
RLX22349Zm00004b00001	1.2104152879296828	0.11991081242000268	1.4036756494978986	0.08542629663975103	0.9319224878767516	NA	NA
RLX22553Zm00004b00001	0.7588425469072663	0.6909242729627167	1.7185209582667982	0.4020458811625687	0.6876502603531639	NA	NA
RLX22566Zm00004b00001	0.5344173428078999	1.6622660847986654	1.8219582495111302	0.9123513588989685	0.3615837862206071	NA	NA
RLX22825Zm00004b00001	0.43734683628496684	-0.3102438418160766	2.333995188849795	-0.13292394230211177	0.8942535317026739	NA	NA
RLX22840Zm00004b00001	0.3321570573680869	2.2105651681885936	3.4956404008952027	0.6323777376020964	0.527140077532525	NA	NA
RLX22877Zm00004b00001	0.9431375851064793	3.2212926671484308	1.5548556330762098	2.0717631904997202	0.038287531040437014	NA	NA
RLX22879Zm00004b00001	0.3564004834850899	-0.0570782321314561	3.187847264750757	-0.017904945686260408	0.985714683560311	NA	NA
RLX22951Zm00004b00001	0.898255322081434	0.7119336192208006	1.982343747415268	0.3591373192207831	0.7194923646567302	NA	NA
RLX23105Zm00004b00001	1.2097183709332258	-1.4918110224917114	1.6236017823137219	-0.9188281503151583	0.35818546584877686	NA	NA
RLX23166Zm00004b00001	0.33922455401993534	0	3.506849545923159	0	1	NA	NA
RLX23167Zm00004b00001	0.3462688616718329	0.5717941707377957	3.1676932613720963	0.18050806172126693	0.8567537260109847	NA	NA
RLX23205Zm00004bS0009	1.029088815869978	-1.2529932892965543	1.4894533496495714	-0.8412437285070729	0.4002114076634221	NA	NA
RLX23205Zm00004bS0011	0.3306288895177922	-1.113255787552036	2.837212241066907	-0.39237663345672247	0.6947799484241667	NA	NA
RLX23540Zm00004b00001	0.35318801738757116	-0.7101483629126166	2.1996285684436385	-0.3228492178636717	0.7468094367180185	NA	NA
RLX23551Zm00004b00001	0.43041977786006874	0.5275532324129548	2.1353408487596957	0.24705809038373525	0.8048632674949127	NA	NA
RLX23710Zm00004b00001	0.7933922806263382	1.1964540437024502	1.4554041944332183	0.8220768143164437	0.41103318038311176	NA	NA
RLX23723Zm00004b00001	0.434636707805329	-0.6907324304954826	2.770826716875123	-0.24928748748116425	0.8031384094134973	NA	NA
RLX23755Zm00004b00001	0.5338028893530337	-0.5830329754617568	1.9630011483043732	-0.29701102109154476	0.7664580949983644	NA	NA
RLX23780Zm00004b00001	0.41221264640725513	0.1060452135442274	2.4857350165800325	0.042661511720637216	0.965971360817087	NA	NA
RLX23864Zm00004b00001	0.911852287132613	1.9464645742222286	1.432843566774809	1.3584627236059903	0.1743169030581182	NA	NA
RLX23997Zm00004b00001	0.5635875406981009	-0.6097872546625799	2.2717009384637135	-0.26842761049126546	0.7883701889893915	NA	NA
RLX24016Zm00004b00001	0.8291970912558898	0.1804595318236617	2.0901603448644903	0.08633764977268349	0.9311980100106636	NA	NA
RLX24026Zm00004b00001	0.5364485233030769	0.9375569537463367	1.9861654615844007	0.47204373043443737	0.6368955750914586	NA	NA
RLX24034Zm00004b00001	0.6225428326774399	1.742067646164832	2.159498872035774	0.8066999565147136	0.41983936918583215	NA	NA
RLX24044Zm00004b00001	0.9092311308642607	0.4164172878508336	1.411701376968972	0.2949754775651721	0.768012612735087	NA	NA
RLX24063Zm00004b00001	0.9146469780801345	-1.5190203393294333	1.6133890428265594	-0.9415090216977067	0.346444068196313	NA	NA
RLX24083Zm00004b00001	0.5224113462404709	1.1406901207441469	1.8782262712833084	0.6073230569630804	0.5436365397279729	NA	NA
RLX24254Zm00004b00001	0.989734519755177	4.720650629075113	1.6661009074738062	2.833352174468658	0.004606260728437902	NA	NA
RLX24261Zm00004b00003	1.1487035809007455	0.3559363143937356	1.0739241339878467	0.3314352505255866	0.7403157420331573	NA	NA
RLX24284Zm00004b00001	0.44978177653228657	1.038885486506122	2.313233536849942	0.44910531943991683	0.6533556832998298	NA	NA
RLX24345Zm00004b00001	1.0255172243834945	-0.5744785866090578	1.6016803924889025	-0.35867242260258747	0.7198401610879086	NA	NA
RLX24507Zm00004b00001	1.2586453380059104	2.005862031266633	1.4689473074898494	1.365509859366071	0.1720928564199166	NA	NA
RLX24593Zm00004b00001	0.4047159216788067	1.272037813246708	2.5232187092842295	0.504132998287553	0.6141679198014867	NA	NA
RLX24719Zm00004b00001	0.7298263861463647	0	1.9856400978671953	0	1	NA	NA
RLX24867Zm00004b00001	0.39536337714110914	-1.4082468242377937	3.078503518105809	-0.4574452541487698	0.647351043384762	NA	NA
RLX24874Zm00004b00001	0.47243328533289675	-0.00938861842399311	2.1682644751365894	-0.004330015333300923	0.9965451584133459	NA	NA
RLX24995Zm00004b00001	0.31598237102442484	2.8128050217303477	5.514402453919843	0.5100833762560985	0.6099930509862272	NA	NA
RLX25054Zm00004b00003	0.5999470002411629	-1.118393757786095	1.81652357845165	-0.6156780848060228	0.5381070040555271	NA	NA
RLX25084Zm00004b00004	0.4953465046460027	2.20742938908225	1.96812195142084	1.1215917730548393	0.26203605120464274	NA	NA
RLX25105Zm00004b00005	1.0511217290732737	0.9785527569497158	1.4602067825422544	0.6701467002132618	0.5027642771743104	NA	NA
RLX25115Zm00004b00007	0.3351559860412491	-0.7748284641098255	2.8459652547298693	-0.2722550680554145	0.7854259021643439	NA	NA
RLX25139Zm00004b00001	0.5097304533478223	0.3539245052665586	1.8664924831908913	0.18962010747640487	0.8496068295853197	NA	NA
RLX25139Zm00004b00002	0.792916031923647	0.2763748017934203	1.4055118009813012	0.1966364150058795	0.8441120718607121	NA	NA
RLX25139Zm00004b00003	0.39566383650827197	0.7119243718082758	2.8232505395150493	0.2521647873059694	0.8009136944088104	NA	NA
RLX25175Zm00004b00003	0.3820565845455463	-0.730735367251049	2.3853822463523486	-0.3063388974108726	0.7593466260058115	NA	NA
RLX25192Zm00004b00005	0.4832621124159469	1.5199778644891284	2.2477104270119144	0.6762338449930017	0.4988921873565839	NA	NA
RLX25193Zm00004b00003	0.6542078835080442	0.09103397809876397	2.0996658952085445	0.04335641127786296	0.9654174237654815	NA	NA
RLX25208Zm00004b00003	0.5132230737039467	0	2.4187329160464035	0	1	NA	NA
RLX25208Zm00004b00004	0.369807481206343	1.8431361508367992	3.0234050320895256	0.6096226378121019	0.5421118121261279	NA	NA
RLX25216Zm00004b00001	0.44342556413180384	-1.6767976425064453	2.7860174093552525	-0.6018618680830476	0.5472660885376175	NA	NA
RLX25226Zm00004b00003	0.40842143075960896	0.9101365581443293	3.0279898365713347	0.3005745089207098	0.7637389720038805	NA	NA
RLX25286Zm00004b00002	0.34926321329257026	-0.00939154338550296	2.8619389576710237	-0.0032815316903703528	0.9973817212276032	NA	NA
RLX25294Zm00004b00003	1.0761911176419026	2.2080132279567684	1.3853354690206485	1.5938473224234309	0.11097023541986528	NA	NA
RLX25339Zm00004b00003	0.31050653323549887	0.6561192983787002	2.9177121502727306	0.22487458137958197	0.8220768439981849	NA	NA
RLX25341Zm00004b00003	0.6504051201168564	2.1647802241011473	1.892996880523361	1.1435730541207474	0.25280074187917395	NA	NA
RLX25357Zm00004b00001	0.4611830637801788	0.9614947400430863	2.0307648397364204	0.4734643427093616	0.6358819345459448	NA	NA
RLX25384Zm00004b00002	0.42071052739734505	1.012899779302807	2.768893249957486	0.36581395086948876	0.7145039090851053	NA	NA
RLX25390Zm00004b00001	0.3823270536729612	-0.12516343619641584	2.795576443685421	-0.04477195981498983	0.9642890754987512	NA	NA
RLX25459Zm00004b00001	0.8509448303454383	-0.8554499045405702	1.6641007431766803	-0.5140613680080219	0.6072090858743108	NA	NA
RLX25517Zm00004bS0001	0.5059707415174847	0.544736697155266	1.9152346740705226	0.28442295063378104	0.7760862728913187	NA	NA
RLX25574Zm00004b00001	0.721342885938643	-1.269851547843504	1.8000603565991176	-0.7054494273973427	0.4805305936588751	NA	NA
RLX25575Zm00004b00001	0.39385162484262776	0	2.7934347993008326	0	1	NA	NA
RLX25581Zm00004b00001	0.663652826329397	2.330558381614682	2.0992666243526457	1.1101774089002916	0.26692258562158117	NA	NA
RLX25594Zm00004b00002	0.5656836613792687	1.1809608788318664	1.9124789004029707	0.6175026969359144	0.5369032029491532	NA	NA
RLX25606Zm00004b00002	0.4392879470943101	0.09478227803686567	2.7658209089234282	0.034269130633537245	0.97266254059053	NA	NA
RLX25608Zm00004b00001	0.41006637061215834	2.325224001752417	2.2047102759915034	1.0546619331679379	0.2915799675650883	NA	NA
RLX25610Zm00004b00001	0.6159451672976215	1.3975203210912046	2.0465491675309804	0.6828667218277565	0.4946910638599485	NA	NA
RLX25624Zm00004b00002	0.37964085298116	-0.009387864855364029	2.1116428749425458	-0.004445763517478995	0.9964528056133658	NA	NA
RLX25730Zm00004b00002	0.8518427419976198	-0.03979825704322345	1.7111837367832254	-0.02325773450724721	0.9814446855627902	NA	NA
RLX25750Zm00004b00001	0.6295402617870854	0.669645493105166	1.5740202459637536	0.4254363911914933	0.6705185821664741	NA	NA
RLX25787Zm00004b00001	0.8403216150045849	0.9999225127128036	1.4591174211485964	0.6852926969549022	0.49315923929604544	NA	NA
RLX25790Zm00004b00001	0.7779266912361117	-2.698540349538692	1.8572528487159707	-1.4529741340304598	0.14623093581253913	NA	NA
RLX25802Zm00004b00001	0.32390059926176096	-0.5874267431165382	3.2205001253696386	-0.182402335118405	0.8552669933879253	NA	NA
RLX25814Zm00004b00001	1.1948456776466072	0.9291839920791815	1.2811321423452908	0.7252834905681007	0.4682781318509885	NA	NA
RLX25819Zm00004b00001	0.9251815260166127	-1.0803678256739488	1.3678093693003859	-0.7898526285329811	0.42961383938793934	NA	NA
RLX25833Zm00004b00002	0.9809683406819537	-0.12165128873428538	1.543933157822197	-0.07879310585302879	0.9371971877321306	NA	NA
RLX25850Zm00004b00001	0.5395405800567038	1.6604349223437003	2.4208383746080533	0.6858925154854808	0.4927808902434887	NA	NA
RLX25881Zm00004b00002	0.5578011398339222	0.5570457392280114	2.0957429993014256	0.26579868782273947	0.7903942538430551	NA	NA
RLX25895Zm00004b00001	1.2227592715629947	-3.07689228310613	1.510881990994619	-2.036487496340201	0.04170142740088059	NA	NA
RLX25984Zm00004b00001	0.7516367375659309	0.8652947516672483	1.4374906869304631	0.601948074888019	0.5472087018147096	NA	NA
RLX26539Zm00004b00001	0.7733290843430247	0.9696976551601133	4.245512330646823	0.22840533241658856	0.8193311443422375	NA	NA
RLX27248Zm00004b00001	0.8513604955389075	1.7170063391800077	2.4679080144608134	0.6957335237452672	0.48659572702419235	NA	NA
RLX27496Zm00004b00001	0.4428486364308274	1.7156997892091994	2.4873706442388595	0.6897644278238264	0.49034234208722144	NA	NA
RLX27534Zm00004b00001	0.41367760629760164	2.499008273155254	3.0184892595075112	0.8279003363301632	0.4077269444663604	NA	NA
RLX27643Zm00004b00001	0.4671292499871448	-1.8441195277179758	2.102777943886588	-0.8769920442999649	0.38049095928694615	NA	NA
RLX27675Zm00004b00001	0.939151251763419	1.622455276880479	1.574427883198943	1.030504664071341	0.30277316394031306	NA	NA
RLX28121Zm00004b00001	0.46581289491359973	-1.5840385783944075	2.0759100764796306	-0.7630574158012912	0.4454291549275423	NA	NA
RLX28353Zm00004b00001	0.6817051867500107	0.17824845382019075	2.078266011514305	0.08576787227074557	0.9316509465528671	NA	NA
RLX28377Zm00004b00001	0.4862693194800845	0.4861757424207639	2.193236303515303	0.22167047920988953	0.8245704125713464	NA	NA
RLX28390Zm00004b00001	0.8231618124704264	0.548418422666931	1.8090726921773768	0.30314891437936725	0.7617763785928789	NA	NA
RLX28590Zm00004b00001	1.2240313259602074	-0.6517024091094585	1.2652846029672655	-0.5150638896427944	0.6065083752435838	NA	NA
RLX28748Zm00004b00001	0.9239238843264719	1.971487690827949	1.5460588085500278	1.2751699223375015	0.20224910474937613	NA	NA
RLX28879Zm00004b00001	0.492019756984089	2.0522119685799782	2.245382296580393	0.9139699603516944	0.3607326304222161	NA	NA
RLX29107Zm00004b00001	0.6732268756954076	0.18271240839344127	1.6867675055439593	0.10832103878745224	0.9137410342679558	NA	NA
RLX29120Zm00004b00001	0.31073725232961363	0	3.193288472693422	0	1	NA	NA
RLX29126Zm00004bS0007	0.5878904444980522	-0.7307404509185035	2.0553593127542094	-0.3555292966947474	0.7221931010477947	NA	NA
RLX29146Zm00004b00001	0.9869135469545622	-0.009392549327133135	1.691209525370846	-0.005553746703900305	0.9955687740298912	NA	NA
RLX29207Zm00004b00001	0.9922753513168854	1.594644935791863	1.3457089888969218	1.1849849773976722	0.23602338662124703	NA	NA
RLX29262Zm00004b00001	0.7049135771171042	1.9712288658475463	2.0212683482230056	0.9752435234938244	0.32943947752869285	NA	NA
RLX29341Zm00004b00001	0.36432420880944194	0.7390344377518014	2.1979076273174467	0.33624453938211923	0.7366864685726522	NA	NA
RLX29585Zm00004b00001	0.5397663794953488	1.9788031402529476	1.9116884816177333	1.0351075289099507	0.3006186968773669	NA	NA
RLX29594Zm00004b00001	1.2169322465921049	3.011034088172907	1.529229743964697	1.9689873938538947	0.04895453870788011	NA	NA
RLX29693Zm00004b00001	0.721718026816977	-2.4385622289277715	1.797114680201494	-1.356931895216814	0.17480285125935852	NA	NA
RLX29826Zm00004b00001	0.9306157748458249	1.3675341538548487	1.7547056161265115	0.7793524687483827	0.4357721148225046	NA	NA
RLX29880Zm00004b00001	0.38760744413434794	-1.4332236790165596	2.7784976122148404	-0.5158268528703487	0.6059753458874957	NA	NA
RLX29888Zm00004b00001	0.6528335576197125	-0.5594073799326817	1.673064300498234	-0.3343609565789502	0.7381071977703644	NA	NA
RLX29893Zm00004b00001	1.2153263860935626	0.39195213704714393	1.2412946409805474	0.3157607582495688	0.7521841056856193	NA	NA
RLX30016Zm00004b00001	0.4040468006379724	-0.6484531953830627	2.3851931562622455	-0.2718661143566383	0.7857249670232025	NA	NA
RLX30071Zm00004b00001	0.9394327101917831	-1.30625427461429	2.032801035477565	-0.6425883555826762	0.5204912408216984	NA	NA
RLX30100Zm00004b00001	0.31236351106055693	0.5709139312130965	3.2372110548443205	0.176359811436685	0.8600112755757547	NA	NA
RLX30195Zm00004b00001	0.594055131387324	-1.7357356293021233	1.6856240854018933	-1.0297287778065192	0.303137342524419	NA	NA
RLX30375Zm00004b00001	0.3683277057363664	0.7119424058092616	2.224507625380971	0.3200449383433036	0.7489342647904959	NA	NA
RLX30405Zm00004b00001	0.3448021497759285	-0.6452125519112109	2.558926840762793	-0.25214185166734926	0.8009314217823309	NA	NA
RLX30413Zm00004b00001	0.5074412608306405	-2.1575805940025576	2.096858759896609	-1.0289584760153052	0.30349918786059576	NA	NA
RLX30433Zm00004b00001	0.4798115250058582	0.07723853990191488	2.0566249003330226	0.03755596846532778	0.9700417152086338	NA	NA
RLX30471Zm00004b00001	0.3141110730356894	1.3815194370271064	3.1186482590566547	0.4429866154399201	0.6577754159356888	NA	NA
RLX30497Zm00004b00001	1.009677859737318	-2.822513425684354	1.5604799847291357	-1.8087469581830482	0.07049032408134674	NA	NA
RLX30504Zm00004b00001	1.2359308532987339	2.9025453112943245	1.4627851483297314	1.9842594892411718	0.047226919784726526	NA	NA
RLX30506Zm00004b00001	0.34912889642364414	-0.009389780215199168	2.39646712550789	-0.003918176099832442	0.99687375578251	NA	NA
RLX30521Zm00004b00001	0.5913825646171423	1.35805130995357	2.132409459020181	0.6368623550270593	0.5242145054769201	NA	NA
RLX30562Zm00004b00001	1.0580546048682493	1.7928698170275128	1.383808616279588	1.2956053286094564	0.19511149236941666	NA	NA
RLX30590Zm00004b00001	1.1383558506913605	-0.6050974803809679	1.4136673037892693	-0.4280338653649499	0.6686264648341628	NA	NA
RLX30592Zm00004b00001	0.9686163857574437	-2.428844776258074	1.5998543062421524	-1.5181662272504746	0.12897249906373026	NA	NA
RLX30593Zm00004b00001	0.7061925840036978	1.4477703404668663	1.8822193258301567	0.7691825923784542	0.4417849228817092	NA	NA
RLX30602Zm00004b00001	0.3547406499978093	1.99172476537904	5.559310435968146	0.3582683119281832	0.7201425297252138	NA	NA
RLX30621Zm00004b00001	1.1547380635848659	1.0686272637600487	1.1580995873560218	0.9227421159865523	0.35614161230554986	NA	NA
RLX30625Zm00004b00001	0.6480154622092225	-0.2770935623394324	1.6611947284524147	-0.1668037813950779	0.8675244432516895	NA	NA
RLX30647Zm00004b00001	0.40500591464112773	-0.7683147945085919	2.4717214385891153	-0.31084198345067315	0.7559207513903322	NA	NA
RLX30649Zm00004b00001	1.226173311023038	-1.308010956398221	1.2014203562426673	-1.0887204878806167	0.2762771641798154	NA	NA
RLX30677Zm00004b00001	1.0547711314593082	-1.398507207885778	1.6744116823204642	-0.8352230354411245	0.4035921421067824	NA	NA
RLX30678Zm00004b00001	0.3686931735227572	-0.7701449694895478	2.5610959986916013	-0.3007091377609411	0.7636363001976065	NA	NA
RLX30680Zm00004b00001	0.5084586227007866	-0.9810146034198047	2.0475485034758765	-0.47911666158552746	0.6318556372099196	NA	NA
RLX30710Zm00004b00001	1.018105535165801	0.7240997164324824	1.3957946501634149	0.5187723827052262	0.6039194789092495	NA	NA
RLX30723Zm00004b00001	0.3942394052809577	1.2704733454160182	5.559309941248238	0.22853076350169413	0.819233642984117	NA	NA
RLX30750Zm00004b00001	0.752807221380544	2.692901971542124	1.8220510741723217	1.4779508707050881	0.13942092872530867	NA	NA
RLX30756Zm00004b00001	0.7145533072943352	1.4381417955166291	1.9983137356493836	0.7196776811671578	0.4717234711021685	NA	NA
RLX30768Zm00004b00001	0.46141094166785857	2.157255798062854	1.9578107374219025	1.1018714714495776	0.2705175528405836	NA	NA
RLX30771Zm00004b00001	0.7028887046394439	0.8579460920801519	1.6089598423566507	0.5332302705725175	0.5938741897072618	NA	NA
RLX30784Zm00004b00001	0.5384304110471483	-0.7102070253233203	2.2119520299009854	-0.32107704675454085	0.7481520041986163	NA	NA
RLX30792Zm00004b00001	0.4928528573269176	-0.9536593436939986	2.7657779518154406	-0.34480690796888525	0.730239539410654	NA	NA
RLX30794Zm00004b00001	0.6140488674736172	-1.1388736338792975	1.7124778947951929	-0.6650442831062081	0.506022169778189	NA	NA
RLX30831Zm00004b00001	0.9001043842810693	1.9061736831223988	1.6337613672397202	1.1667393545624878	0.243315644675074	NA	NA
RLX30880Zm00004b00001	1.1465921030242927	-1.6120417242984881	1.6688695156330924	-0.9659483316087499	0.3340700359784524	NA	NA
RLX30884Zm00004b00001	0.6579321705749915	2.118366504401609	2.09215172259262	1.012530057703704	0.3112846825610981	NA	NA
RLX30901Zm00004b00001	0.5837928770980588	-0.26397340991188023	1.7966573189062545	-0.1469247402574123	0.8831914239330518	NA	NA
RLX30903Zm00004b00001	0.6291356117842287	1.8193663790430175	1.7603926749216618	1.033500312152787	0.30136982451528815	NA	NA
RLX30908Zm00004b00001	0.5188480327369853	0.7119377371877919	2.2487551853636156	0.3165919268676079	0.7515532623414658	NA	NA
RLX30910Zm00004b00001	0.42105150092195903	-0.7307356633921858	2.511768804939179	-0.29092473079339803	0.7711088865483215	NA	NA
RLX30912Zm00004b00001	0.9566877612900454	-0.6026398708595082	1.2480485592154544	-0.482865723781083	0.6291910806200052	NA	NA
RLX30926Zm00004b00001	0.9296420561274026	1.2925044066027473	1.3580751275825624	0.951717898628676	0.3412400695333028	NA	NA
RLX30948Zm00004b00001	0.8394496953452362	2.5543492057990917	1.4686227241221734	1.7392820932454791	0.0819851554974479	NA	NA
RLX30956Zm00004b00001	1.0236470654246788	0.07866722875956975	1.2832433291248824	0.061303438696398656	0.9511175522714796	NA	NA
RLX30963Zm00004b00001	0.33282803020597607	-1.2193234456333801	2.5487849716659734	-0.4783940030988132	0.6323698010918948	NA	NA
RLX31007Zm00004b00001	0.5877549863297372	-0.8044190799887624	2.130469169291127	-0.3775783717426042	0.7057438341810727	NA	NA
RLX31039Zm00004b00001	0.36587699908853033	-1.9420952475502467	2.461970154465712	-0.7888378516805022	0.4302067832309342	NA	NA
RLX31052Zm00004b00001	0.6861286794836138	0.6917323172183715	1.781428299341092	0.3883020818038126	0.6977924968412881	NA	NA
RLX31057Zm00004b00001	0.32768910965336534	-0.009389848913857673	2.895568379995874	-0.0032428344565190526	0.9974125969887491	NA	NA
RLX31064Zm00004b00001	0.7213219935923854	-2.0076316573341044	1.61761409573041	-1.241106678430363	0.21456634276404116	NA	NA
RLX31073Zm00004b00001	0.44259198828286916	0.21715441795545426	2.1790290798522003	0.09965650296423922	0.9206170341710764	NA	NA
RLX31074Zm00004b00001	0.4480862514771576	2.2196219631755043	2.960231196638412	0.749813719177093	0.45336690484801695	NA	NA
RLX31082Zm00004b00001	1.013913358163689	1.7652335584403804	1.3950816709129152	1.2653263212075927	0.20575437489382242	NA	NA
RLX31159Zm00004b00001	0.44382555186130873	-0.7307418859522173	2.723682352602302	-0.268291889931306	0.7884746483638471	NA	NA
RLX31166Zm00004b00001	0.8174422169673546	3.152642336716305	1.7460499510806933	1.8055854214050524	0.0709831215535577	NA	NA
RLX31168Zm00004b00001	0.981348866009965	-2.627487419693032	1.6763998404214835	-1.5673393401376274	0.11703539454096269	NA	NA
RLX31222Zm00004b00001	0.8466406780249713	0.7377109023836365	1.2702489959987828	0.5807608624036601	0.5614016359594014	NA	NA
RLX31223Zm00004b00001	1.0662823872745646	-2.384513128844393	1.6308888509520392	-1.462094199400788	0.1437153980760725	NA	NA
RLX31262Zm00004b00001	0.7111757081777488	-3.293465858579789	2.1045052256969345	-1.5649596961628425	0.11759235987361753	NA	NA
RLX31274Zm00004b00001	0.3774680712183489	-0.9357257777960621	2.5825711149789674	-0.3623233344355293	0.7171104227502774	NA	NA
RLX31275Zm00004b00001	0.5965847096617275	2.807605919887912	1.7985431791668358	1.561044490012477	0.11851325398755758	NA	NA
RLX31288Zm00004b00001	0.7114081306926555	-1.2700438121628632	1.8267243895804013	-0.6952574889825566	0.48689395032136096	NA	NA
RLX31297Zm00004b00001	0.40613872318117383	0.698153884611315	2.51563748661815	0.2775256324987687	0.7813765266029988	NA	NA
RLX31298Zm00004b00001	0.6101025296253576	-0.5118960881023256	1.6006361575912509	-0.31980789992440417	0.7491139586138984	NA	NA
RLX31299Zm00004b00001	0.7113914668368976	-0.3616511100567422	1.930832728995885	-0.18730317993149834	0.8514229298853238	NA	NA
RLX31317Zm00004b00001	0.4182600435684577	1.4317717930119431	2.2214167478673477	0.6445309257646066	0.5192312102524309	NA	NA
RLX31348Zm00004b00001	0.3298050400351832	-0.7307393500940599	3.602844434670014	-0.2028228982251321	0.8392734597065337	NA	NA
RLX31358Zm00004b00001	0.29635566554374326	0.6199769547618639	2.639524398948904	0.23488207004593234	0.8143002663376633	NA	NA
RLX31360Zm00004b00001	1.0321161854129461	1.1854880535771912	1.3587976196389018	0.8724537314778581	0.38296089889065676	NA	NA
RLX31363Zm00004b00001	0.517475172475222	0.6674760002785882	1.9400708890248959	0.34404722221983863	0.7308107731542768	NA	NA
